date,site_id,region,behavior,cement_type,planned_pour_tonnes,consumed_tonnes,opening_inventory_tonnes,deliveries_tonnes,closing_inventory_tonnes,rain_mm,avg_temp_c,silo_capacity
2024-08-16,SITE_027,North,conservative,CEM_III,17.56,14.05,17204.08,13.11,17203.14,0.83,-1.28,314
2024-08-17,SITE_027,North,conservative,CEM_II,16.09,16.09,17203.14,32.06,17219.11,12.01,0.37,314
2024-08-18,SITE_027,North,conservative,CEM_II,11.59,11.59,17219.11,28.19,17235.71,5.0,3.67,314
2024-08-19,SITE_027,North,conservative,CEM_II,8.23,6.59,17235.71,41.23,17270.35,1.38,-1.05,314
2024-08-20,SITE_027,North,conservative,CEM_II,9.26,9.26,17270.35,32.62,17293.71,6.86,6.32,314
2024-08-21,SITE_027,North,conservative,CEM_III,17.0,17.0,17293.71,26.98,17303.69,7.36,6.85,314
2024-08-22,SITE_027,North,conservative,CEM_I,19.5,19.5,17303.69,16.2,17300.39,0.4,5.08,314
2024-08-23,SITE_027,North,conservative,CEM_I,13.34,13.34,17300.39,21.53,17308.58,4.48,1.33,314
2024-08-24,SITE_027,North,conservative,CEM_I,16.21,16.21,17308.58,26.78,17319.15,1.32,4.45,314
2024-08-25,SITE_027,North,conservative,CEM_I,9.61,9.61,17319.15,46.14,17355.68,9.35,0.99,314
2024-08-26,SITE_027,North,conservative,CEM_I,13.01,13.01,17355.68,28.56,17371.23,1.63,0.67,314
2024-08-27,SITE_027,North,conservative,CEM_II,14.81,11.85,17371.23,43.21,17402.59,4.68,-0.23,314
2024-08-28,SITE_027,North,conservative,CEM_II,17.32,17.32,17402.59,43.13,17428.4,3.11,4.79,314
2024-08-29,SITE_027,North,conservative,CEM_I,16.51,13.21,17428.4,14.44,17429.63,12.67,-1.33,314
2024-08-30,SITE_027,North,conservative,CEM_III,13.84,13.84,17429.63,19.34,17435.13,7.41,12.79,314
2024-08-31,SITE_027,North,conservative,CEM_III,9.43,9.43,17435.13,39.72,17465.42,5.12,4.84,314
2024-09-01,SITE_027,North,conservative,CEM_I,18.47,14.77,17465.42,43.37,17494.02,2.74,-3.09,314
2024-09-02,SITE_027,North,conservative,CEM_II,14.25,14.25,17494.02,43.76,17523.53,16.36,5.82,314
2024-09-03,SITE_027,North,conservative,CEM_II,8.27,8.27,17523.53,28.79,17544.05,3.32,0.06,314
2024-09-04,SITE_027,North,conservative,CEM_III,14.69,14.69,17544.05,25.84,17555.2,12.17,1.16,314
2024-09-05,SITE_027,North,conservative,CEM_II,9.53,9.53,17555.2,36.31,17581.98,6.87,2.08,314
2024-09-06,SITE_027,North,conservative,CEM_I,15.62,15.62,17581.98,49.99,17616.35,11.82,7.81,314
2024-09-07,SITE_027,North,conservative,CEM_I,18.33,14.66,17616.35,36.09,17637.78,4.78,-2.5,314
2024-09-08,SITE_027,North,conservative,CEM_III,10.56,8.45,17637.78,10.32,17639.65,13.55,-1.12,314
2024-09-09,SITE_027,North,conservative,CEM_I,11.36,11.36,17639.65,16.51,17644.8,8.37,5.98,314
2024-09-10,SITE_027,North,conservative,CEM_I,8.41,6.73,17644.8,41.28,17679.35,1.07,-2.95,314
2024-09-11,SITE_027,North,conservative,CEM_II,9.93,7.95,17679.35,18.09,17689.49,5.58,-1.69,314
2024-09-12,SITE_027,North,conservative,CEM_III,8.5,6.8,17689.49,48.19,17730.88,9.44,-1.42,314
2024-09-13,SITE_027,North,conservative,CEM_III,8.29,8.29,17730.88,44.59,17767.18,6.96,1.77,314
2024-09-14,SITE_027,North,conservative,CEM_I,10.92,10.92,17767.18,12.99,17769.25,12.79,1.36,314
2024-09-15,SITE_027,North,conservative,CEM_III,13.91,13.91,17769.25,15.98,17771.32,2.57,4.65,314
2024-09-16,SITE_027,North,conservative,CEM_II,15.85,12.68,17771.32,36.51,17795.15,0.45,-1.38,314
2024-09-17,SITE_027,North,conservative,CEM_I,13.59,13.59,17795.15,32.92,17814.48,4.75,5.09,314
2024-09-18,SITE_027,North,conservative,CEM_II,12.9,10.32,17814.48,46.15,17850.31,1.16,-5.0,314
2024-09-19,SITE_027,North,conservative,CEM_III,17.56,17.56,17850.31,24.31,17857.06,4.51,6.15,314
2024-09-20,SITE_027,North,conservative,CEM_III,9.48,7.59,17857.06,45.35,17894.82,17.08,0.0,314
2024-09-21,SITE_027,North,conservative,CEM_II,11.71,11.71,17894.82,37.51,17920.62,1.57,1.12,314
2024-09-22,SITE_027,North,conservative,CEM_III,14.33,14.33,17920.62,42.25,17948.54,2.49,1.22,314
2024-09-23,SITE_027,North,conservative,CEM_III,17.3,17.3,17948.54,14.16,17945.4,3.19,3.98,314
2024-09-24,SITE_027,North,conservative,CEM_II,6.11,4.89,17945.4,41.93,17982.44,3.77,-5.0,314
2024-09-25,SITE_027,North,conservative,CEM_II,7.1,7.1,17982.44,10.79,17986.13,0.97,11.77,314
2024-09-26,SITE_027,North,conservative,CEM_III,14.29,14.29,17986.13,30.03,18001.87,1.44,0.34,314
2024-09-27,SITE_027,North,conservative,CEM_II,5.04,5.04,18001.87,12.33,18009.16,13.67,7.26,314
2024-09-28,SITE_027,North,conservative,CEM_I,0.0,0.0,18009.16,35.61,18044.77,2.86,-5.0,314
2024-09-29,SITE_027,North,conservative,CEM_II,5.84,4.67,18044.77,30.54,18070.64,1.2,-5.0,314
2024-09-30,SITE_027,North,conservative,CEM_II,9.04,7.23,18070.64,31.37,18094.78,9.29,-0.66,314
2024-10-01,SITE_027,North,conservative,CEM_II,8.12,6.49,18094.78,12.05,18100.34,10.97,-1.55,314
2024-10-02,SITE_027,North,conservative,CEM_III,13.92,13.92,18100.34,42.33,18128.75,5.2,2.22,314
2024-10-03,SITE_027,North,conservative,CEM_II,13.81,13.81,18128.75,32.38,18147.32,1.78,3.37,314
2024-10-04,SITE_027,North,conservative,CEM_III,17.78,17.78,18147.32,13.59,18143.13,4.2,2.47,314
2024-10-05,SITE_027,North,conservative,CEM_I,7.65,6.12,18143.13,25.02,18162.03,0.71,-1.15,314
2024-10-06,SITE_027,North,conservative,CEM_III,8.54,6.83,18162.03,36.79,18191.99,1.3,-5.0,314
2024-10-07,SITE_027,North,conservative,CEM_III,8.08,6.46,18191.99,32.66,18218.19,0.96,-5.0,314
2024-10-08,SITE_027,North,conservative,CEM_I,5.55,4.44,18218.19,40.41,18254.16,3.31,-5.0,314
2024-10-09,SITE_027,North,conservative,CEM_II,7.53,7.53,18254.16,42.19,18288.82,4.9,6.64,314
2024-10-10,SITE_027,North,conservative,CEM_III,17.34,17.34,18288.82,25.94,18297.42,16.62,1.03,314
2024-10-11,SITE_027,North,conservative,CEM_II,6.61,5.29,18297.42,25.51,18317.64,2.55,-5.0,314
2024-10-12,SITE_027,North,conservative,CEM_III,16.92,13.53,18317.64,21.14,18325.25,2.05,-5.0,314
2024-10-13,SITE_027,North,conservative,CEM_III,18.25,18.25,18325.25,34.91,18341.91,0.7,5.91,314
2024-10-14,SITE_027,North,conservative,CEM_III,6.93,5.54,18341.91,48.03,18384.4,0.81,-5.0,314
2024-10-15,SITE_027,North,conservative,CEM_III,11.7,11.7,18384.4,35.63,18408.33,4.05,8.27,314
2024-10-16,SITE_027,North,conservative,CEM_II,16.49,16.49,18408.33,40.4,18432.24,9.8,0.89,314
2024-10-17,SITE_027,North,conservative,CEM_III,17.58,14.07,18432.24,27.56,18445.73,9.21,-5.0,314
2024-10-18,SITE_027,North,conservative,CEM_II,11.02,11.02,18445.73,17.94,18452.65,12.13,7.13,314
2024-10-19,SITE_027,North,conservative,CEM_II,10.67,8.54,18452.65,46.21,18490.32,1.96,-3.21,314
2024-10-20,SITE_027,North,conservative,CEM_II,19.85,15.88,18490.32,10.58,18485.02,10.77,-0.2,314
2024-10-21,SITE_027,North,conservative,CEM_II,6.99,6.99,18485.02,34.49,18512.52,5.15,12.52,314
2024-10-22,SITE_027,North,conservative,CEM_II,9.61,7.69,18512.52,11.3,18516.13,0.02,-1.25,314
2024-10-23,SITE_027,North,conservative,CEM_III,14.14,11.31,18516.13,26.71,18531.53,3.09,-0.29,314
2024-10-24,SITE_027,North,conservative,CEM_III,15.81,15.81,18531.53,29.34,18545.06,8.71,3.25,314
2024-10-25,SITE_027,North,conservative,CEM_III,12.93,10.34,18545.06,15.39,18550.11,2.84,-3.91,314
2024-10-26,SITE_027,North,conservative,CEM_II,11.09,8.88,18550.11,41.82,18583.05,0.77,-1.56,314
2024-10-27,SITE_027,North,conservative,CEM_III,10.18,10.18,18583.05,38.64,18611.51,4.89,2.63,314
2024-10-28,SITE_027,North,conservative,CEM_III,8.64,8.64,18611.51,29.22,18632.09,3.54,5.1,314
2024-10-29,SITE_027,North,conservative,CEM_II,0.0,0.0,18632.09,21.77,18653.86,1.36,4.85,314
2024-10-30,SITE_027,North,conservative,CEM_I,0.0,0.0,18653.86,24.7,18678.56,0.72,9.02,314
2024-10-31,SITE_027,North,conservative,CEM_I,10.9,10.9,18678.56,12.28,18679.94,2.94,1.53,314
2024-11-01,SITE_027,North,conservative,CEM_III,15.69,15.69,18679.94,41.33,18705.58,6.0,1.89,314
2024-11-02,SITE_027,North,conservative,CEM_I,12.24,12.24,18705.58,11.59,18704.93,38.09,10.67,314
2024-11-03,SITE_027,North,conservative,CEM_I,8.67,8.67,18704.93,39.99,18736.25,0.94,5.38,314
2024-11-04,SITE_027,North,conservative,CEM_III,14.67,11.74,18736.25,40.57,18765.08,11.74,-3.3,314
2024-11-05,SITE_027,North,conservative,CEM_III,0.0,0.0,18765.08,18.16,18783.24,6.12,0.21,314
2024-11-06,SITE_027,North,conservative,CEM_II,13.13,13.13,18783.24,44.37,18814.48,0.88,6.86,314
2024-11-07,SITE_027,North,conservative,CEM_II,9.43,9.43,18814.48,47.97,18853.02,0.04,10.45,314
2024-11-08,SITE_027,North,conservative,CEM_I,12.1,9.68,18853.02,37.47,18880.81,15.03,-0.98,314
2024-11-09,SITE_027,North,conservative,CEM_I,10.95,10.95,18880.81,42.66,18912.52,9.91,7.82,314
2024-11-10,SITE_027,North,conservative,CEM_III,17.65,17.65,18912.52,31.69,18926.56,2.85,5.24,314
2024-11-11,SITE_027,North,conservative,CEM_III,19.6,15.68,18926.56,23.04,18933.92,6.59,-0.54,314
2024-11-12,SITE_027,North,conservative,CEM_II,10.89,10.89,18933.92,16.54,18939.57,7.09,8.3,314
2024-11-13,SITE_027,North,conservative,CEM_I,10.13,10.13,18939.57,32.32,18961.76,1.52,11.15,314
2024-11-14,SITE_027,North,conservative,CEM_III,9.51,9.51,18961.76,45.93,18998.18,7.43,2.01,314
2024-11-15,SITE_027,North,conservative,CEM_I,18.24,18.24,18998.18,28.64,19008.58,1.62,6.41,314
2024-11-16,SITE_027,North,conservative,CEM_III,8.11,6.49,19008.58,48.96,19051.05,2.99,-5.0,314
2024-11-17,SITE_027,North,conservative,CEM_III,15.11,15.11,19051.05,18.5,19054.44,4.75,6.0,314
2024-11-18,SITE_027,North,conservative,CEM_III,9.82,9.82,19054.44,17.75,19062.37,0.29,0.28,314
2024-11-19,SITE_027,North,conservative,CEM_II,0.0,0.0,19062.37,48.57,19110.94,0.32,7.08,314
2024-11-20,SITE_027,North,conservative,CEM_I,17.22,17.22,19110.94,25.74,19119.46,9.55,20.53,314
2024-11-21,SITE_027,North,conservative,CEM_III,5.93,5.93,19119.46,22.12,19135.65,8.18,9.29,314
2024-11-22,SITE_027,North,conservative,CEM_I,10.07,10.07,19135.65,39.54,19165.12,1.41,0.87,314
2024-11-23,SITE_027,North,conservative,CEM_III,19.58,19.58,19165.12,47.82,19193.36,0.56,2.15,314
2024-11-24,SITE_027,North,conservative,CEM_II,11.38,11.38,19193.36,20.78,19202.76,6.34,4.63,314
2024-11-25,SITE_027,North,conservative,CEM_II,10.01,10.01,19202.76,28.1,19220.85,7.37,8.6,314
2024-11-26,SITE_027,North,conservative,CEM_I,5.25,4.2,19220.85,48.29,19264.94,2.49,-0.54,314
2024-11-27,SITE_027,North,conservative,CEM_III,8.83,8.83,19264.94,26.74,19282.85,1.3,1.15,314
2024-11-28,SITE_027,North,conservative,CEM_I,18.13,18.13,19282.85,37.97,19302.69,0.21,6.99,314
2024-11-29,SITE_027,North,conservative,CEM_III,12.03,12.03,19302.69,38.36,19329.02,1.01,1.76,314
2024-11-30,SITE_027,North,conservative,CEM_III,13.13,13.13,19329.02,18.64,19334.53,3.93,15.45,314
2024-12-01,SITE_027,North,conservative,CEM_III,12.3,9.84,19334.53,14.54,19339.23,2.21,-0.02,314
2024-12-02,SITE_027,North,conservative,CEM_II,8.75,8.75,19339.23,45.98,19376.46,2.16,1.89,314
2024-12-03,SITE_027,North,conservative,CEM_II,19.16,19.16,19376.46,24.5,19381.8,7.7,10.1,314
2024-12-04,SITE_027,North,conservative,CEM_III,13.86,13.86,19381.8,31.71,19399.65,1.96,2.51,314
2024-12-05,SITE_027,North,conservative,CEM_III,17.11,17.11,19399.65,22.0,19404.54,8.55,9.24,314
2024-12-06,SITE_027,North,conservative,CEM_III,18.84,18.84,19404.54,20.29,19405.99,2.32,2.0,314
2024-12-07,SITE_027,North,conservative,CEM_III,9.32,9.32,19405.99,45.31,19441.98,3.91,4.44,314
2024-12-08,SITE_027,North,conservative,CEM_I,13.52,13.52,19441.98,37.85,19466.31,0.12,6.87,314
2024-12-09,SITE_027,North,conservative,CEM_I,11.94,11.94,19466.31,42.49,19496.86,17.81,6.21,314
2024-12-10,SITE_027,North,conservative,CEM_II,6.09,6.09,19496.86,47.1,19537.87,3.94,6.58,314
2024-12-11,SITE_027,North,conservative,CEM_II,12.97,12.97,19537.87,38.52,19563.42,22.96,8.23,314
2024-12-12,SITE_027,North,conservative,CEM_I,7.82,7.82,19563.42,44.14,19599.74,3.18,0.78,314
2024-12-13,SITE_027,North,conservative,CEM_II,8.59,8.59,19599.74,48.33,19639.48,0.1,17.16,314
2024-12-14,SITE_027,North,conservative,CEM_III,13.16,10.53,19639.48,41.73,19670.68,9.48,-5.0,314
2024-12-15,SITE_027,North,conservative,CEM_I,16.28,13.02,19670.68,36.3,19693.96,3.45,-0.83,314
2024-12-16,SITE_027,North,conservative,CEM_II,16.96,16.96,19693.96,39.75,19716.75,5.5,5.1,314
2024-12-17,SITE_027,North,conservative,CEM_III,17.56,14.05,19716.75,46.75,19749.45,4.21,-3.14,314
2024-12-18,SITE_027,North,conservative,CEM_III,0.0,0.0,19749.45,24.63,19774.08,3.12,7.51,314
2024-12-19,SITE_027,North,conservative,CEM_I,9.31,9.31,19774.08,25.42,19790.19,9.7,12.36,314
2024-12-20,SITE_027,North,conservative,CEM_III,5.34,5.34,19790.19,17.0,19801.85,9.9,5.16,314
2024-12-21,SITE_027,North,conservative,CEM_II,18.87,18.87,19801.85,32.25,19815.23,2.41,10.85,314
2024-12-22,SITE_027,North,conservative,CEM_II,14.48,14.48,19815.23,26.58,19827.33,2.09,14.24,314
2024-12-23,SITE_027,North,conservative,CEM_II,17.53,17.53,19827.33,32.15,19841.95,2.14,2.46,314
2024-12-24,SITE_027,North,conservative,CEM_I,0.0,0.0,19841.95,33.4,19875.35,12.86,11.21,314
2024-12-25,SITE_027,North,conservative,CEM_I,14.2,14.2,19875.35,29.41,19890.56,8.86,1.87,314
2024-12-26,SITE_027,North,conservative,CEM_III,11.17,11.17,19890.56,28.98,19908.37,5.02,1.99,314
2024-12-27,SITE_027,North,conservative,CEM_II,16.77,16.77,19908.37,40.19,19931.79,7.83,12.37,314
2024-12-28,SITE_027,North,conservative,CEM_I,12.91,12.91,19931.79,34.33,19953.21,0.13,17.66,314
2024-12-29,SITE_027,North,conservative,CEM_III,6.18,6.18,19953.21,16.81,19963.84,0.28,8.53,314
2024-12-30,SITE_027,North,conservative,CEM_III,8.5,8.5,19963.84,45.05,20000.39,0.5,5.02,314
2024-12-31,SITE_027,North,conservative,CEM_II,11.11,11.11,20000.39,33.02,20022.3,5.13,21.25,314
2022-01-01,SITE_028,East,chaotic,CEM_I,46.33,46.33,65.65,49.4,68.72,2.41,2.13,395
2022-01-02,SITE_028,East,chaotic,CEM_III,54.58,54.58,68.72,45.14,59.28,0.38,8.72,395
2022-01-03,SITE_028,East,chaotic,CEM_III,48.17,48.17,59.28,30.38,41.49,8.64,16.36,395
2022-01-04,SITE_028,East,chaotic,CEM_I,0.0,0.0,41.49,17.27,58.76,9.62,17.19,395
2022-01-05,SITE_028,East,chaotic,CEM_I,64.19,64.19,58.76,29.21,23.78,11.56,7.2,395
2022-01-06,SITE_028,East,chaotic,CEM_III,16.5,16.5,23.78,19.84,27.12,1.44,16.29,395
2022-01-07,SITE_028,East,chaotic,CEM_II,40.4,40.4,27.12,46.57,33.29,3.94,22.85,395
2022-01-08,SITE_028,East,chaotic,CEM_III,0.0,0.0,33.29,0.0,33.29,1.71,2.08,395
2022-01-09,SITE_028,East,chaotic,CEM_II,19.61,19.61,33.29,33.82,47.5,1.97,10.35,395
2022-01-10,SITE_028,East,chaotic,CEM_I,31.55,31.55,47.5,16.38,32.33,4.51,8.47,395
2022-01-11,SITE_028,East,chaotic,CEM_II,60.84,60.84,32.33,37.96,9.45,1.67,12.79,395
2022-01-12,SITE_028,East,chaotic,CEM_I,0.0,0.0,9.45,43.03,52.48,33.96,15.12,395
2022-01-13,SITE_028,East,chaotic,CEM_II,46.88,46.88,52.48,12.9,18.5,2.36,13.77,395
2022-01-14,SITE_028,East,chaotic,CEM_I,0.0,0.0,18.5,45.39,63.89,5.28,8.13,395
2022-01-15,SITE_028,East,chaotic,CEM_III,26.67,26.67,63.89,24.31,61.53,10.52,22.76,395
2022-01-16,SITE_028,East,chaotic,CEM_I,25.58,25.58,61.53,14.88,50.83,4.36,8.57,395
2022-01-17,SITE_028,East,chaotic,CEM_I,36.17,36.17,50.83,29.05,43.71,10.5,19.11,395
2022-01-18,SITE_028,East,chaotic,CEM_II,0.0,0.0,43.71,25.17,68.88,17.43,14.53,395
2022-01-19,SITE_028,East,chaotic,CEM_II,0.0,0.0,68.88,42.78,111.66,0.17,13.55,395
2022-01-20,SITE_028,East,chaotic,CEM_I,65.73,65.73,111.66,19.1,65.03,1.85,21.16,395
2022-01-21,SITE_028,East,chaotic,CEM_II,55.17,55.17,65.03,21.56,31.42,0.91,9.2,395
2022-01-22,SITE_028,East,chaotic,CEM_I,58.86,41.96,31.42,10.54,0.0,3.75,15.97,395
2022-01-23,SITE_028,East,chaotic,CEM_I,56.02,0.0,0.0,0.0,0.0,1.13,13.99,395
2022-01-24,SITE_028,East,chaotic,CEM_III,36.54,0.0,0.0,0.0,0.0,3.69,11.21,395
2022-01-25,SITE_028,East,chaotic,CEM_III,12.5,12.5,0.0,45.32,32.82,5.36,10.58,395
2022-01-26,SITE_028,East,chaotic,CEM_III,58.73,32.82,32.82,0.0,0.0,7.3,21.04,395
2022-01-27,SITE_028,East,chaotic,CEM_I,40.37,0.0,0.0,0.0,0.0,0.79,18.62,395
2022-01-28,SITE_028,East,chaotic,CEM_I,57.57,31.79,0.0,31.79,0.0,6.52,15.98,395
2022-01-29,SITE_028,East,chaotic,CEM_II,61.25,33.32,0.0,33.32,0.0,0.52,17.9,395
2022-01-30,SITE_028,East,chaotic,CEM_I,26.91,18.96,0.0,18.96,0.0,4.57,16.67,395
2022-01-31,SITE_028,East,chaotic,CEM_I,0.0,0.0,0.0,22.97,22.97,2.04,14.62,395
2022-02-01,SITE_028,East,chaotic,CEM_I,26.24,26.24,22.97,12.9,9.63,0.98,10.62,395
2022-02-02,SITE_028,East,chaotic,CEM_I,20.87,20.87,9.63,24.2,12.96,0.66,15.55,395
2022-02-03,SITE_028,East,chaotic,CEM_I,0.0,0.0,12.96,14.13,27.09,4.73,7.72,395
2022-02-04,SITE_028,East,chaotic,CEM_I,0.0,0.0,27.09,27.39,54.48,8.53,18.28,395
2022-02-05,SITE_028,East,chaotic,CEM_III,0.0,0.0,54.48,40.11,94.59,3.81,16.63,395
2022-02-06,SITE_028,East,chaotic,CEM_I,32.46,32.46,94.59,19.25,81.38,4.11,19.52,395
2022-02-07,SITE_028,East,chaotic,CEM_III,26.05,26.05,81.38,23.98,79.31,0.01,24.8,395
2022-02-08,SITE_028,East,chaotic,CEM_II,0.0,0.0,79.31,0.0,79.31,10.48,13.07,395
2022-02-09,SITE_028,East,chaotic,CEM_III,68.5,68.5,79.31,35.11,45.92,6.54,20.39,395
2022-02-10,SITE_028,East,chaotic,CEM_II,50.48,50.48,45.92,30.16,25.6,0.77,18.04,395
2022-02-11,SITE_028,East,chaotic,CEM_I,63.67,50.94,25.6,41.76,16.42,9.26,35.0,395
2022-02-12,SITE_028,East,chaotic,CEM_I,0.0,0.0,16.42,11.36,27.78,3.67,15.91,395
2022-02-13,SITE_028,East,chaotic,CEM_II,57.72,41.53,27.78,13.75,0.0,2.07,9.23,395
2022-02-14,SITE_028,East,chaotic,CEM_II,0.0,0.0,0.0,35.73,35.73,8.23,22.09,395
2022-02-15,SITE_028,East,chaotic,CEM_I,26.86,26.86,35.73,0.0,8.87,7.72,14.25,395
2022-02-16,SITE_028,East,chaotic,CEM_III,51.56,8.87,8.87,0.0,0.0,5.18,23.28,395
2022-02-17,SITE_028,East,chaotic,CEM_III,0.0,0.0,0.0,0.0,0.0,13.9,26.29,395
2022-02-18,SITE_028,East,chaotic,CEM_II,50.62,45.26,0.0,45.26,0.0,10.59,9.71,395
2022-02-19,SITE_028,East,chaotic,CEM_I,68.05,20.74,0.0,20.74,0.0,0.28,14.93,395
2022-02-20,SITE_028,East,chaotic,CEM_I,18.96,18.96,0.0,32.99,14.03,4.92,27.73,395
2022-02-21,SITE_028,East,chaotic,CEM_I,64.15,36.3,14.03,22.27,0.0,7.79,18.54,395
2022-02-22,SITE_028,East,chaotic,CEM_I,31.98,29.45,0.0,29.45,0.0,3.54,21.63,395
2022-02-23,SITE_028,East,chaotic,CEM_III,14.94,14.94,0.0,30.13,15.19,1.77,20.29,395
2022-02-24,SITE_028,East,chaotic,CEM_I,14.23,14.23,15.19,16.37,17.33,7.19,20.34,395
2022-02-25,SITE_028,East,chaotic,CEM_I,0.0,0.0,17.33,10.43,27.76,0.71,11.77,395
2022-02-26,SITE_028,East,chaotic,CEM_II,16.82,16.82,27.76,41.72,52.66,0.08,8.2,395
2022-02-27,SITE_028,East,chaotic,CEM_III,42.03,42.03,52.66,0.0,10.63,3.05,17.88,395
2022-02-28,SITE_028,East,chaotic,CEM_III,0.0,0.0,10.63,25.64,36.27,9.03,17.84,395
2022-03-01,SITE_028,East,chaotic,CEM_III,37.78,37.78,36.27,27.36,25.85,0.86,24.18,395
2022-03-02,SITE_028,East,chaotic,CEM_I,11.15,11.15,25.85,14.45,29.15,1.8,14.98,395
2022-03-03,SITE_028,East,chaotic,CEM_I,26.97,26.97,29.15,13.9,16.08,10.42,18.91,395
2022-03-04,SITE_028,East,chaotic,CEM_I,59.03,53.66,16.08,37.58,0.0,1.18,23.74,395
2022-03-05,SITE_028,East,chaotic,CEM_II,36.21,36.21,0.0,37.09,0.88,6.57,26.37,395
2022-03-06,SITE_028,East,chaotic,CEM_I,63.75,49.41,0.88,48.53,0.0,13.4,21.97,395
2022-03-07,SITE_028,East,chaotic,CEM_I,59.93,28.2,0.0,28.2,0.0,11.38,22.28,395
2022-03-08,SITE_028,East,chaotic,CEM_I,69.06,19.0,0.0,23.75,4.75,3.8,32.23,395
2022-03-09,SITE_028,East,chaotic,CEM_II,43.09,26.18,4.75,21.43,0.0,4.69,17.46,395
2022-03-10,SITE_028,East,chaotic,CEM_I,0.0,0.0,0.0,44.35,44.35,1.47,27.19,395
2022-03-11,SITE_028,East,chaotic,CEM_II,10.9,10.9,44.35,41.94,75.39,0.48,17.99,395
2022-03-12,SITE_028,East,chaotic,CEM_III,59.08,59.08,75.39,17.65,33.96,0.53,24.1,395
2022-03-13,SITE_028,East,chaotic,CEM_I,25.37,25.37,33.96,16.09,24.68,0.85,22.26,395
2022-03-14,SITE_028,East,chaotic,CEM_II,0.0,0.0,24.68,0.0,24.68,8.74,20.44,395
2022-03-15,SITE_028,East,chaotic,CEM_II,67.05,42.08,24.68,17.4,0.0,1.38,25.04,395
2022-03-16,SITE_028,East,chaotic,CEM_I,62.51,26.79,0.0,33.49,6.7,5.21,30.41,395
2022-03-17,SITE_028,East,chaotic,CEM_II,0.0,0.0,6.7,28.18,34.88,1.62,24.89,395
2022-03-18,SITE_028,East,chaotic,CEM_II,0.0,0.0,34.88,45.84,80.72,0.56,23.06,395
2022-03-19,SITE_028,East,chaotic,CEM_I,64.47,64.47,80.72,24.53,40.78,6.02,19.53,395
2022-03-20,SITE_028,East,chaotic,CEM_II,32.69,32.69,40.78,38.63,46.72,7.63,17.86,395
2022-03-21,SITE_028,East,chaotic,CEM_III,12.06,12.06,46.72,0.0,34.66,1.82,23.45,395
2022-03-22,SITE_028,East,chaotic,CEM_I,67.28,66.83,34.66,32.17,0.0,0.89,12.05,395
2022-03-23,SITE_028,East,chaotic,CEM_II,0.0,0.0,0.0,28.03,28.03,2.46,15.52,395
2022-03-24,SITE_028,East,chaotic,CEM_I,66.03,66.03,28.03,49.45,11.45,6.01,26.58,395
2022-03-25,SITE_028,East,chaotic,CEM_III,44.55,44.55,11.45,44.83,11.73,11.83,22.83,395
2022-03-26,SITE_028,East,chaotic,CEM_III,12.29,11.73,11.73,0.0,0.0,1.86,23.98,395
2022-03-27,SITE_028,East,chaotic,CEM_I,52.98,14.59,0.0,14.59,0.0,1.82,21.8,395
2022-03-28,SITE_028,East,chaotic,CEM_I,43.75,20.72,0.0,20.72,0.0,0.9,28.97,395
2022-03-29,SITE_028,East,chaotic,CEM_I,0.0,0.0,0.0,0.0,0.0,3.05,20.58,395
2022-03-30,SITE_028,East,chaotic,CEM_II,39.37,32.62,0.0,32.62,0.0,1.49,13.91,395
2022-03-31,SITE_028,East,chaotic,CEM_II,39.89,39.71,0.0,39.71,0.0,0.22,20.54,395
2022-04-01,SITE_028,East,chaotic,CEM_III,0.0,0.0,0.0,33.18,33.18,3.43,12.27,395
2022-04-02,SITE_028,East,chaotic,CEM_II,69.65,33.18,33.18,0.0,0.0,11.05,21.14,395
2022-04-03,SITE_028,East,chaotic,CEM_I,62.66,30.82,0.0,30.82,0.0,1.13,24.05,395
2022-04-04,SITE_028,East,chaotic,CEM_I,59.67,11.38,0.0,11.38,0.0,2.51,28.42,395
2022-04-05,SITE_028,East,chaotic,CEM_II,52.49,26.38,0.0,26.38,0.0,4.69,11.13,395
2022-04-06,SITE_028,East,chaotic,CEM_II,66.85,0.0,0.0,0.0,0.0,1.37,28.62,395
2022-04-07,SITE_028,East,chaotic,CEM_III,0.0,0.0,0.0,46.81,46.81,16.65,19.14,395
2022-04-08,SITE_028,East,chaotic,CEM_II,0.0,0.0,46.81,16.34,63.15,2.76,20.28,395
2022-04-09,SITE_028,East,chaotic,CEM_I,58.72,0.0,63.15,19.58,82.73,16.08,22.38,395
2022-04-10,SITE_028,East,chaotic,CEM_III,62.91,62.91,82.73,33.04,52.86,5.94,26.03,395
2022-04-11,SITE_028,East,chaotic,CEM_II,69.6,52.86,52.86,0.0,0.0,11.28,19.93,395
2022-04-12,SITE_028,East,chaotic,CEM_III,44.51,19.71,0.0,19.71,0.0,4.77,27.55,395
2022-04-13,SITE_028,East,chaotic,CEM_III,21.04,21.04,0.0,40.19,19.15,4.25,21.46,395
2022-04-14,SITE_028,East,chaotic,CEM_II,25.36,25.36,19.15,46.19,39.98,8.21,13.07,395
2022-04-15,SITE_028,East,chaotic,CEM_II,22.09,22.09,39.98,47.41,65.3,0.54,24.08,395
2022-04-16,SITE_028,East,chaotic,CEM_I,57.02,57.02,65.3,0.0,8.28,2.41,19.56,395
2022-04-17,SITE_028,East,chaotic,CEM_I,30.71,30.71,8.28,32.01,9.58,0.71,19.82,395
